phone_number,street_address,hospital_name,longitude,latitude,Si/Do,Si/Gun/Gu,Eup/Myeon/Dong
031-666-6501,경기도 평택시 서정역로58번길 30 (서정동),경기동물병원(출장진료 전문),204789.2684,395373.0364,경기도,평택시,서정동 303-1
031-771-7278,"경기도 양평군 양서면 양수로 170, 1층",개포동물병원,228007.7443,449274.8864,경기도,양평군,양서면 양수리 565-11
031-772-3332,경기도 양평군 양평읍 양근로 214,양평가축병원,243430.0713,443018.3344,경기도,양평군,양평읍 양근리 284-1
031-772-0075,경기도 양평군 양평읍 시민로 90,참 좋은 동물병원,244272.5557,443260.2446,경기도,양평군,양평읍 공흥리 468-23
031-771-7585,경기도 양평군 용문면 용문로 334,용문조아동물병원,252276.2742,442461.5504,경기도,양평군,용문면 다문리 743-3
332-3070,"경기도 용인시 처인구 명지로 17, 2층 202호 (역북동)",용인동물병원,216708.3241,414743.0845,경기도,용인시,처인구 역북동 722-1
332-4179,경기도 용인시 처인구 백암면 백암로201번길 24,제일동물병원,233025.7178,407105.4108,경기도,용인시,처인구 백암면 백암리 415번지
334-3304,경기도 용인시 처인구 포곡읍 전대로 27-2,포곡동물병원,219558.2693,420014.3341,경기도,용인시,처인구 포곡읍 전대리 152-2번지
332-7951,경기도 용인시 처인구 원삼면 좌찬로 93,한솔동물병원,228371.5105,411389.0729,경기도,용인시,처인구 원삼면 좌항리 141-6
031-681-2406,"경기도 평택시 안중읍 안중로 94, 105동 (평창빌딩)",정동물병원,193434.9025,387434.5531,경기도,평택시,안중읍 안중리 253-9
031-896-7590,"경기도 용인시 수지구 신봉1로 68, 106,107호 (신봉동)",스카이동물병원,206866.1328,424521.993,경기도,용인시,수지구 신봉동 23
031-264-1997,"경기도 용인시 수지구 성복2로 114, 111호 (성복동, 플러스클리닉수지센터)",꿈에동물병원,206444.5742,423783.6703,경기도,용인시,수지구 성복동 129-1번지
321-7510,"경기도 용인시 처인구 백옥대로 1058, 남곡빌딩 (김량장동)",용인센트럴동물병원,218619.617,414282.6003,경기도,용인시,처인구 김량장동 12-15번지 남곡빌딩
070-8807-8375,경기도 용인시 처인구 백암면 백암로185번길 46,마리동물의료센터,232955.1588,406995.6595,경기도,용인시,처인구 백암면 백암리 436-1
031-334-4589,경기도 용인시 처인구 중부대로 1136 (삼가동),펫 동물병원,215148.3401,415368.0382,경기도,용인시,처인구 삼가동 197-30
031-339-5575,경기도 용인시 처인구 경안천로 2 (마평동),굿모닝동물병원,218677.2502,414645.733,경기도,용인시,처인구 마평동 907번지
031-320-8708,경기도 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 동물병원,219138.4246,420903.9648,경기도,용인시,처인구 포곡읍 전대리 310
835-0815,경기도 연천군 전곡읍 전곡역로 47,성심동물병원,205916.8911,502320.1351,경기도,연천군,전곡읍 전곡리 302-27번지 2통17반
031-852-3119,"경기도 의정부시 충의로 49 (용현동, 용운빌딩)",현대동물의료센터,207635.8892,470408.4238,경기도,의정부시,용현동 14-3
031-876-7511,경기도 의정부시 회룡로 178 (장암동),나은동물병원,204643.3129,469326.4206,경기도,의정부시,장암동 20-14
031-851-0901,"경기도 의정부시 호국로 1336, 탑빌딩 2층 (의정부동)",펫인쥬동물메디컬센터,204544.135,471287.9039,경기도,의정부시,의정부동 16-1 탑빌딩
031-822-6619,"경기도 의정부시 오목로 215, 1층 104호 (민락동, 송림프라자)",나라동물병원,208661.5289,471452.5488,경기도,의정부시,민락동 843-3번지 30통2반 송림프라자 201동 403호
031-852-7502,"경기도 의정부시 민락로 210, 4층 (민락동, 이마트)",위즈펫동물병원,208951.5421,471192.1568,경기도,의정부시,민락동 849번지
031-773-3176,경기도 양평군 용문면 용문로 353,용문동물병원,252390.9589,442625.3873,경기도,양평군,용문면 다문리 728-18
031-375-8875,"경기도 오산시 운천로 3 (원동, 101호, 201호)",경기동물메디컬센터,206510.1046,404582.1306,경기도,오산시,"원동 299-1 101호, 201호"
287-7275,"경기도 용인시 기흥구 마북로 141, 104호 (마북동)",해피동물병원,210757.5847,422356.1395,경기도,용인시,기흥구 마북동 173
772-2727,경기도 양평군 양평읍 미리내길 96,유일동물병원,247232.4909,442233.9189,경기도,양평군,양평읍 도곡리 286-1
031-772-8275,경기도 양평군 양평읍 남북로 97,우람동물병원,244356.0316,443365.2858,경기도,양평군,양평읍 공흥리 484-4
686-7582,경기도 평택시 안중읍 안현로서6길 38,현화동물병원,193264.914,387025.5775,경기도,평택시,안중읍 현화리 45번지
665-0046,경기도 평택시 탄현로 276 (지산동),안창선동물병원,204869.4139,397261.3932,경기도,평택시,지산동 824-2번지
031-683-3003,경기도 평택시 안중읍 서해로 1146-20,평택축협동물병원,194709.2729,388266.1421,경기도,평택시,안중읍 안중리 194-14
832-7771,경기도 연천군 전곡읍 전곡로 140,사랑동물병원,206002.2896,502441.8892,경기도,연천군,전곡읍 전곡리 468-24
031-833-1722,경기도 연천군 청산면 학담로 93-2,혜성동물병원,206245.726,499429.5776,경기도,연천군,청산면 초성리 214-3
265-7512,경기도 용인시 수지구 풍덕천로 113 (풍덕천동),한마음동물병원,208281.7351,424511.3731,경기도,용인시,수지구 풍덕천동 1075-4
031-336-1245,경기도 용인시 처인구 백암면 근창로 45,백암동물병원,232802.0242,406877.5081,경기도,용인시,처인구 백암면 근창리 20-4번지
031-666-7582,"경기도 평택시 세교7길 50, JY빌딩 (세교동)",블리스 동물의료센터,207882.7621,389408.8785,경기도,평택시,세교동 0
316511175,"경기도 평택시 비전3로 27, 104, 105호 (비전동)",비전동물병원,209267.8559,389007.855,경기도,평택시,비전동 1027-2
031-686-7975,경기도 평택시 안중읍 안현로서8길 35-4 (101호),송담동물병원,192932.5177,386401.4937,경기도,평택시,안중읍 현화리 834-2 101호
031-692-2250,경기도 평택시 오성면 숙성시장길 65 (명성빌라),한동물병원 (출장진료 전문),198585.8671,389660.1294,경기도,평택시,오성면 숙성리 185-10
031-618-8275,경기도 평택시 평택로 84-1 (평택동),김기혁 동물병원 평택동점,207456.9066,388091.2543,경기도,평택시,평택동 71-14번지
263-7588,"경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)",세브란스동물병원,208481.8155,424648.6787,경기도,용인시,수지구 풍덕천동 713-6번지 요진타워 103호
031-8005-9725,"경기도 용인시 기흥구 동백중앙로 177 (중동, 동백씨엘뷰 오피스텔)",리치펫동물병원,213568.6135,418715.9814,경기도,용인시,기흥구 중동 852-2번지
031-265-7505,"경기도 용인시 기흥구 죽현로 29, 102호 (보정동, 현대휴먼프라자)",튼튼동물병원,210023.4461,424170.2994,경기도,용인시,기흥구 보정동 1266-6번지 현대휴먼프라자 102호
031-283-1357,경기도 용인시 기흥구 용구대로 2457 (보정동),Wellness clinic 동물병원,209271.8409,422612.4123,경기도,용인시,기흥구 보정동 1019-237번지
031-233-2836,경기도 용인시 기흥구 신갈로 85 (신갈동),(주)에니멀클리닉컨설팅(출장진료전문병원),209286.0713,419153.7692,경기도,용인시,기흥구 신갈동 38-5번지 17통3반
338-7975,경기도 용인시 처인구 포곡읍 포곡로 90,나라동물병원,219077.9081,418409.3872,경기도,용인시,처인구 포곡읍 둔전리 385번지
031-263-7585,"경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)",로얄벳 동물병원,207318.5729,424204.5818,경기도,용인시,수지구 신봉동 909번지 이마트수지점 3층
031-276-0282,"경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)",펫스토리 동물병원,206763.1685,424729.37,경기도,용인시,수지구 신봉동 83번지 신엘지프라자 102호
031-897-7582,"경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)",강남동물병원,208159.0384,426213.2036,경기도,용인시,수지구 동천동 344-2 제일프라자 101~102호
031-264-7525,경기도 용인시 수지구 만현로 110 (상현동),참누리동물병원,207423.6343,422761.1436,경기도,용인시,수지구 상현동 254-14번지
031-264-7553,경기도 용인시 수지구 용구대로 2794 (죽전동),초이스동물병원,209623.7107,425913.1457,경기도,용인시,수지구 죽전동 915-3번지
031-263-0085,경기도 용인시 수지구 수지로 421 (동천동),AP동물병원,208565.19,425808.7087,경기도,용인시,수지구 동천동 886-1번지
031-266-8898,"경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)",애니펫동물병원,207660.8447,422815.2508,경기도,용인시,수지구 상현동 852번지 수지3차쌍용스윗닷홈상가 B102호
031-896-3881,"경기도 용인시 수지구 현암로 136, 101호 (죽전동, 세종프라자)",영동동물병원,210956.3443,425506.2494,경기도,용인시,수지구 죽전동 1191-1번지 세종프라자 101호
031-265-1175,"경기도 용인시 수지구 손곡로 107 (동천동, 대영프라자 102호,201호)",동일동물병원,207967.4328,425988.8447,경기도,용인시,"수지구 동천동 946-4 대영프라자 102호,201호"
031-275-7579,"경기도 용인시 기흥구 연원로 1, 101호 (마북동, 연원마을LG아파트상가)",구성동물병원,209489.76,422183.3626,경기도,용인시,기흥구 마북동 526-3번지
031-274-3575,"경기도 용인시 기흥구 강남동로 15, 103호 (구갈동)",제일종합동물병원,211385.2056,418818.4335,경기도,용인시,기흥구 구갈동 589번지 103호
031-281-0811,"경기도 용인시 기흥구 새천년로16번길 3-2, 101호 (신갈동, 월드프라자)",우리동네동물병원,209792.9315,420761.3571,경기도,용인시,기흥구 신갈동 722번지 101호
031-898-3708,"경기도 용인시 기흥구 보정로 32 (보정동, 지젤스포츠클럽)",보정동물병원,209787.253,423563.2145,경기도,용인시,기흥구 보정동 1277번지
031-262-0306,"경기도 용인시 수지구 수지로 124, 성복스퀘어/근린생활시설 201~208호 (성복동)",24시 사람앤동물메디컬센터,207019.0839,423412.9844,경기도,용인시,수지구 성복동 67-6 성복스퀘어/근린생활시설
031-898-2298,"경기도 용인시 수지구 만현로 120, SR프라자 112호 (상현동)",정 동물병원,207438.0586,422689.6407,경기도,용인시,수지구 상현동 252번지 SR프라자
031-266-2900,"경기도 용인시 수지구 동천로 60, 1층 (동천동)",에이스 동물병원,208483.5019,426483.2804,경기도,용인시,수지구 동천동 174-15
031-665-7585,경기도 평택시 경기대로 1511 (지산동),김대일동물병원,205504.4651,397510.7208,경기도,평택시,지산동 1080
031-656-8575,경기도 평택시 평택5로114번길 54 (비전동),펫필드동물병원,209931.2902,388148.0217,경기도,평택시,비전동 831-5
656-0524,경기도 평택시 중앙로 141 (비전동),코리아동물병원,208717.1527,387910.1019,경기도,평택시,비전동 759-27
3180086212,경기도 평택시 진위면 동천길 132-93,경기도 야생동물 구조관리센터,210454.5293,403351.2826,경기도,평택시,진위면 동천리 56-3
031-651-5975,"경기도 평택시 평택5로 30, 3층 (합정동, 롯데마트)",쿨펫동물병원,209876.4201,387425.0983,경기도,평택시,합정동 968-1 롯데마트 3층
031-683-1333,경기도 평택시 현덕면 인광2길 58,굿모닝동물병원,193960.9866,384679.9523,경기도,평택시,현덕면 황산리 62-5 9통
662-8222,경기도 평택시 추담로 102 (이충동),맑은숲동물병원,206266.1524,395552.9416,경기도,평택시,이충동 179번지
031-683-8764,"경기도 평택시 안중읍 안현로서9길 5, 2층",안중동물병원,193120.7648,386132.4743,경기도,평택시,안중읍 현화리 172-3
031-651-8879,"경기도 평택시 비전2로 192 (비전동, 메가타워)",타잔동물병원,209885.2011,388783.4883,경기도,평택시,비전동 1090-3번지 401호
031-8054-7582,경기도 평택시 만세로 1842 (비전동),봄날동물의료센터,209121.1231,389247.0562,경기도,평택시,비전동 996-2
041-580-3409,경기도 평택시 팽성읍 노와2길 48-16,국립축산과학원 축산자원개발부 동물병원,208510.004,382933.7672,경기도,평택시,팽성읍 노와리 270
031-667-8275,"경기도 평택시 송탄로 147, 태광 1층 (이충동)",마음가득동물병원,205175.2917,395024.4165,경기도,평택시,이충동 451-7번지
335-8275,경기도 용인시 처인구 금령로 26 (김량장동),애견종합병원,217583.4466,414768.4371,경기도,용인시,처인구 김량장동 333-2번지
031-284-8875,"경기도 용인시 기흥구 구갈로 94 (구갈동, 주주동물병원)",주주동물병원,209820.66,420086.405,경기도,용인시,기흥구 구갈동 345-1번지
031-338-6771,"경기도 용인시 처인구 금령로55번길 6, 1층 (김량장동)",용인축협동물병원(산업동물출장진료전문),217902.8095,414864.8021,경기도,용인시,처인구 김량장동 254-139번지
031-334-7580,"경기도 용인시 처인구 모현읍 백옥대로 2362, 왕산태권도학원",행복동물병원,222018.2946,425845.5308,경기도,용인시,처인구 모현읍 왕산리 428-1번지 왕산태권도학원
031-338-7588,경기도 용인시 처인구 양지면 중부대로 2219,양지종합동물병원,225368.109,414664.6484,경기도,용인시,처인구 양지면 양지리 480-1번지
