id,phone_number,street_address,hospital_name,longitude,latitude,province,city,detailcity
942,063-274-7500,전라북도 전주시 덕진구 안덕원로 165 (인후동2가),모래내동물병원,213111,259320,전라북도,전주시,덕진구 인후동2가 234-1
943,632295333,전라북도 전주시 덕진구 기지로 72 (중동),혁신동물병원,205345,259775,전라북도,전주시,덕진구 중동 774-1번지
944,227-8275,전라북도 전주시 완산구 서원로 72 (효자동2가),웰동물병원,209180,257035,전라북도,전주시,완산구 효자동2가 1255-2번지
945,246-7155,전라북도 전주시 덕진구 동부대로 582 (산정동),대영동물병원,215027,260267,전라북도,전주시,덕진구 산정동 800-11번지
946,632731202,전라북도 전주시 덕진구 천마산로 65 (송천동2가),스마일동물병원,211511,262761,전라북도,전주시,덕진구 송천동2가 202-59번지
947,063-275-7979,전라북도 전주시 덕진구 송천중앙로 213 (송천동1가),24시 올리몰스 동물메디컬센터,210872,262879,전라북도,전주시,덕진구 송천동1가 809-3
948,632457975,전라북도 전주시 완산구 중화산로 100 (중화산동2가),코끼리 동물병원,210621,257697,전라북도,전주시,완산구 중화산동2가 591-10 기아모터스
949,247-8874,전라북도 전주시 덕진구 아중로 142 (인후동1가),아프리카 동물병원,214866,258390,전라북도,전주시,덕진구 인후동1가 928-1번지 대명가치맨션 101동 703호
950,255-0630,전라북도 전주시 완산구 세내로 509-1 (효자동3가),전주동물병원,209219,259116,전라북도,전주시,완산구 효자동3가 1480-3번지
951,063-902-7975,전라북도 전주시 완산구 모악로 4769 (평화동1가),24시 코끼리동물병원,211871,255014,전라북도,전주시,완산구 평화동1가 708-2
952,063-225-7588,전라북도 전주시 완산구 거마평로 170 (효자동1가),데이지동물병원,210452,256411,전라북도,전주시,완산구 효자동1가 388
953,063-276-7675,전라북도 전주시 덕진구 두간1길 5 (송천동1가),하트동물병원,210880,262746,전라북도,전주시,덕진구 송천동1가 812-3
954,285-7975,전라북도 전주시 완산구 백제대로 332(중화산동2가),메이동물메디컬센터,211066,258079,전라북도,전주시,완산구 중화산동2가 261-13
955,063-211-6677,전라북도 전주시 덕진구 쪽구름2길 16-2 (동산동),이지동물병원,206809,263775,전라북도,전주시,덕진구 동산동 682-23번지
956,281-6740,"전라북도 전주시 덕진구 소리로 68 (덕진동1가, 전주동물원)",동물치유쉼터,212994,261750,전라북도,전주시,덕진구 덕진동1가 73-48
957,211-2662,전라북도 전주시 덕진구 쪽구름로 71-2 (반월동),푸른 동물병원,206804,263515,전라북도,전주시,덕진구 반월동 248-7번지
958,063-228-5311,"전라북도 전주시 완산구 서원로 294, 마리앤스튜디오 (중화산동2가)",나음동물메디컬센터,211359,256841,전라북도,전주시,완산구 중화산동2가 535-4 마리앤스튜디오
959,224-6672,전라북도 전주시 완산구 백제대로 121 (효자동1가),효자 동물병원,211110,255972,전라북도,전주시,완산구 효자동1가 563-8
960,226-3333,전라북도 전주시 완산구 용머리로 86 (효자동1가),우리동물병원,210722,256237,전라북도,전주시,완산구 효자동1가 276-7번지
961,253-2747,전라북도 전주시 완산구 서신로 33 (서신동),서신동물병원,210370,258701,전라북도,전주시,완산구 서신동 831-4
962,231-2455,전라북도 전주시 완산구 기린대로 139 (경원동3가),동부 동물병원,213672,257885,전라북도,전주시,완산구 경원동3가 3-10
963,063-240-2888,전라북도 전주시 덕진구 동부대로 769 (호성동1가),전주김제완주축협 부속동물병원,214051,261847,전라북도,전주시,덕진구 호성동1가 711-4
964,251-1015,전라북도 전주시 덕진구 시천로 26 (송천동1가),21세기 동물병원,210310,262378,전라북도,전주시,덕진구 송천동1가 626-42
965,244-0090,전라북도 전주시 덕진구 건산로 243 (인후동1가),행복한 동물병원,214709,259424,전라북도,전주시,덕진구 인후동1가 806-6번지
966,433-7742,전라북도 진안군 부귀면 전진로 2693,호남가축병원,232572,253302,전라북도,진안군,부귀면 신정리 110-16번지
967,583-1323,전라북도 부안군 부안읍 진성길 11,자연낙농동물병원,176255,247224,전라북도,부안군,부안읍 봉덕리 793-4번지
968,063-262-8575,"전라북도 완주군 고산면 읍내5길 8, 나래빌딩",우리가축병원,218773,274992,전라북도,완주군,고산면 읍내리 549-22번지 나래빌딩
969,063-263-5100,전라북도 완주군 봉동읍 봉동동서로 40,이영준동물병원,214145,270530,전라북도,완주군,봉동읍 낙평리 926-3
970,245-7588,전라북도 완주군 용진읍 완주로 179,연합동물병원,213975,264563,전라북도,완주군,용진읍 상운리 74-2
971,063-291-6200,전라북도 완주군 삼례읍 삼봉로 5-1,최동물병원,206510,267858,전라북도,완주군,삼례읍 삼례리 923-63번지
972,9537599,충청남도 서천군 서천읍 서천로 159,장동호동물병원,171738,286894,충청남도,서천군,서천읍 사곡리 275-2
973,064-796-3610,"제주특별자치도 제주시 한림읍 동명남길 6, 2층",팜앤팜동물병원,132452,-11173,제주특별자치도,제주시,한림읍 동명리 903-6
974,064-725-0175,제주특별자치도 제주시 산천단남길 42 (아라일동),제주대학교 말전문동물병원,159318,-5284,제주특별자치도,제주시,아라일동 6-27
975,064-749-7585,제주특별자치도 제주시 도령로 129 (연동),24시똑똑똑 동물메디컬센터,152600,-260,제주특별자치도,제주시,연동 2333-8
976,031-425-7541,"경기도 의왕시 포일세거리로 3, 112호 (포일동, 파레사타워)",포일동물병원,198580,432653,경기도,의왕시,포일동 662번지
977,031-424-7580,"경기도 의왕시 양지편2로 3, 세종프라자 (청계동)",청계종합동물병원,199473,432005,경기도,의왕시,청계동 990 세종프라자
978,031-423-4033,"경기도 의왕시 포일로 59, 호성상가 1층 3,4호 (포일동)",늘솜동물병원,198084,432055,경기도,의왕시,포일동 546번지 호성상가
979,064-796-8275,제주특별자치도 제주시 한림읍 금악로 41,금악동물병원,134565,-14825,제주특별자치도,제주시,한림읍 금악리 2031-24
980,799-7582,제주특별자치도 제주시 중앙로 536 (아라일동),나아라 동물병원,157610,-2239,제주특별자치도,제주시,아라일동 6096-3
981,064-747-5006,제주특별자치도 제주시 애월읍 하귀동남1길 2-5,제주동물병원,145303,-1200,제주특별자치도,제주시,애월읍 하귀1리 197-1
982,064-711-7572,"제주특별자치도 제주시 도령로 136, 진빌딩 (연동)",웰니스 동물병원,152681,-261,제주특별자치도,제주시,연동 280-28번지 진빌딩
983,759-7975,"제주특별자치도 제주시 1100로 3213-27 (노형동, 천마에코피아2차)",노형동물병원,151731,-2146,제주특별자치도,제주시,노형동 683-1 천마에코피아2차
984,064-748-7572,"제주특별자치도 제주시 한경면 청수로 129, 1층",한빛동물병원,130296,-20232,제주특별자치도,제주시,한경면 청수리 701-6
985,064-747-3000,제주특별자치도 제주시 인다10길 31 (아라일동),한사랑 동물병원,157997,-2328,제주특별자치도,제주시,아라일동 6116-11번지
986,070-7721-0075,제주특별자치도 제주시 애월읍 광상로 323-20,마리네 동물병원,144032,-5880,제주특별자치도,제주시,애월읍 유수암리 1969번지
987,757-8275,제주특별자치도 제주시 연삼로 522 (일도이동),이스턴동물병원,157650,614,제주특별자치도,제주시,일도이동 72-2번지
988,064-747-7585,"제주특별자치도 제주시 연북로 18, 노형이타스 2 (노형동)",나음동물병원,151884,-1512,제주특별자치도,제주시,노형동 711-5번지 노형이타스 2
989,064-749-7533,"제주특별자치도 제주시 노연로 131, 두성빌딩 (연동)",리더스동물병원,152925,-1045,제주특별자치도,제주시,연동 293-19번지 두성빌딩
990,064-749-1801,"제주특별자치도 제주시 수덕로 13 (노형동, 노형이화2차아파트)",예서동물병원,151137,-823,제주특별자치도,제주시,노형동 1057-2 노형이화2차아파트
991,064-796-8661,"제주특별자치도 제주시 한림읍 한림상로 127-2, 지층",제주양돈농협 동물병원,131699,-9212,제주특별자치도,제주시,한림읍 한림리 925-1
992,064-747-1375,"제주특별자치도 제주시 우령서로 89 (외도일동, 해마루풍경)",백록동물병원,146685,-1199,제주특별자치도,제주시,외도일동 640-2 해마루풍경
993,031-949-1275,"경기도 파주시 와석순환로 431, 105호 (와동동, 신운정프라자)",행복플러스동물병원,178167,469051,경기도,파주시,와동동 1365-3번지 신운정프라자 105호
994,031-935-5675,"경기도 파주시 미래로 371, 2층 203호 (동패동)",운정24시동물의료센터,177520,467658,경기도,파주시,동패동 1759-6 2층 203호
995,462-8277,경기도 의왕시 부곡중앙로 41 (삼동),유동물병원,195815,424373,경기도,의왕시,삼동 208-10번지
996,064-757-7582,"제주특별자치도 제주시 중앙로 351, 1층 (이도이동)",튼튼동물병원,156991,-553,제주특별자치도,제주시,이도이동 1987-14
997,064-753-2007,제주특별자치도 제주시 조천읍 남조로 1760,마야동물병원,169727,-7833,제주특별자치도,제주시,조천읍 교래리 221번지
998,746-7410,"제주특별자치도 제주시 신광로 105, 103, 104호 (연동)",찬`s 동물병원,152531,-1414,제주특별자치도,제주시,연동 276-11번지
999,064-745-9975,제주특별자치도 제주시 애월읍 일주서로 7143,봄이든 동물병원,145275,-996,제주특별자치도,제주시,애월읍 하귀1리 492-8번지
1000,727-8442,제주특별자치도 제주시 중앙로 581 (아라일동),아라동물병원,157719,-2679,제주특별자치도,제주시,아라일동 6139번지
